Brazil;2012;010392;Swine, live except pure-bred breeding > 50 kg;Export;1631890;111315;Number of items;1116;01_live_animals
Brazil;2012;010410;Sheep, live;Export;37335;4020;Number of items;105;01_live_animals
Brazil;2012;010410;Sheep, live;Import;1045870;582474;Number of items;13845;01_live_animals
Brazil;2012;010420;Goats, live;Import;6059;370;Number of items;6;01_live_animals
Brazil;2012;010511;Fowls, live domestic < 185 grams;Export;43847472;1059940;Number of items;22019983;01_live_animals
Brazil;2012;010511;Fowls, live domestic < 185 grams;Import;1680963;9811;Number of items;168013;01_live_animals
Brazil;2012;010519;Poultry, live except domestic fowls, < 185 grams;Import;131739;1432;Number of items;18092;01_live_animals
Brazil;2012;010599;Poultry, live except domestic fowls, > 185 grams;Export;585;42;Number of items;42;01_live_animals
Brazil;2012;010600;Animals, live, except farm animals;Export;178556;507;Number of items;5473;01_live_animals
Brazil;2012;010600;Animals, live, except farm animals;Import;399806;15374;Number of items;3547;01_live_animals
Brazil;2011;010111;Horses, live pure-bred breeding;Re-Import;80800;14400;Number of items;29;01_live_animals
Brazil;2011;010111;Horses, live pure-bred breeding;Export;1724975;137020;Number of items;313;01_live_animals
Brazil;2011;010111;Horses, live pure-bred breeding;Import;5355011;486353;Number of items;2278;01_live_animals
Brazil;2011;010119;Horses, live except pure-bred breeding;Re-Import;4100;2520;Number of items;5;01_live_animals
Brazil;2011;010119;Horses, live except pure-bred breeding;Export;1594873;1090850;Number of items;2981;01_live_animals
Brazil;2011;010119;Horses, live except pure-bred breeding;Import;1172393;164800;Number of items;347;01_live_animals
Brazil;2011;010210;Bovine animals, live pure-bred breeding;Export;4304451;866353;Number of items;2488;01_live_animals
Brazil;2011;010210;Bovine animals, live pure-bred breeding;Import;230010;97510;Number of items;255;01_live_animals
Brazil;2011;010290;Bovine animals, live, except pure-bred breeding;Export;440547866;194178940;Number of items;402365;01_live_animals
Brazil;2011;010290;Bovine animals, live, except pure-bred breeding;Import;4118551;2256000;Number of items;5007;01_live_animals
Brazil;2011;010310;Swine, live pure-bred breeding;Export;894466;151055;Number of items;1759;01_live_animals
Brazil;2011;010310;Swine, live pure-bred breeding;Import;1895889;85951;Number of items;1701;01_live_animals
Brazil;2011;010392;Swine, live except pure-bred breeding > 50 kg;Export;2834597;314742;Number of items;4061;01_live_animals
Brazil;2011;010410;Sheep, live;Export;1365068;45825;Number of items;1087;01_live_animals
Brazil;2011;010410;Sheep, live;Import;149233;74500;Number of items;1706;01_live_animals
Brazil;2011;010420;Goats, live;Export;121000;2675;Number of items;68;01_live_animals
Brazil;2011;010420;Goats, live;Import;5627;350;Number of items;7;01_live_animals
Brazil;2011;010511;Fowls, live domestic < 185 grams;Export;37957635;1244746;Number of items;25244831;01_live_animals
Brazil;2011;010511;Fowls, live domestic < 185 grams;Import;3063465;5091;Number of items;94511;01_live_animals
Brazil;2011;010519;Poultry, live except domestic fowls, < 185 grams;Import;171690;1663;Number of items;22688;01_live_animals
Brazil;2011;010600;Animals, live, except farm animals;Export;314977;999;Number of items;8688;01_live_animals
Brazil;2011;010600;Animals, live, except farm animals;Import;266299;5565;Number of items;2206;01_live_animals
Brazil;2010;010111;Horses, live pure-bred breeding;Re-Import;53939;3950;Number of items;8;01_live_animals
Brazil;2010;010111;Horses, live pure-bred breeding;Export;2166161;158730;Number of items;342;01_live_animals
Brazil;2010;010111;Horses, live pure-bred breeding;Import;3931283;392040;Number of items;24838;01_live_animals
Brazil;2010;010119;Horses, live except pure-bred breeding;Re-Import;8900;2460;Number of items;5;01_live_animals
Brazil;2010;010119;Horses, live except pure-bred breeding;Export;1319775;316750;Number of items;790;01_live_animals
Brazil;2010;010119;Horses, live except pure-bred breeding;Import;1573072;176980;Number of items;381;01_live_animals
Brazil;2010;010210;Bovine animals, live pure-bred breeding;Export;2906674;485535;Number of items;1419;01_live_animals
Brazil;2010;010210;Bovine animals, live pure-bred breeding;Import;261981;138120;Number of items;318;01_live_animals
Brazil;2010;010290;Bovine animals, live, except pure-bred breeding;Export;655756731;323732156;Number of items;653545;01_live_animals
Brazil;2010;010290;Bovine animals, live, except pure-bred breeding;Import;4238196;2786060;Number of items;67723;01_live_animals
Brazil;2010;010310;Swine, live pure-bred breeding;Export;582322;64141;Number of items;714;01_live_animals
Brazil;2010;010310;Swine, live pure-bred breeding;Import;452527;29635;Number of items;5453;01_live_animals
Brazil;2010;010392;Swine, live except pure-bred breeding > 50 kg;Export;159780;30310;Number of items;406;01_live_animals
Brazil;2010;010410;Sheep, live;Export;97200;2400;Number of items;54;01_live_animals
Brazil;2010;010410;Sheep, live;Import;402123;197525;Number of items;4752;01_live_animals
Brazil;2010;010511;Fowls, live domestic < 185 grams;Export;34107553;1139999;Number of items;22984958;01_live_animals
Brazil;2010;010511;Fowls, live domestic < 185 grams;Import;2046214;6750;Number of items;118458;01_live_animals
Brazil;2010;010600;Animals, live, except farm animals;Export;181667;4242;Number of items;4662;01_live_animals
Brazil;2010;010600;Animals, live, except farm animals;Import;144428;3239;Number of items;7771;01_live_animals
Brazil;2009;010111;Horses, live pure-bred breeding;Re-Import;165608;10950;Number of items;19;01_live_animals
Brazil;2009;010111;Horses, live pure-bred breeding;Export;3366839;158224;Number of items;352;01_live_animals
Brazil;2009;010111;Horses, live pure-bred breeding;Import;2465935;257875;Number of items;1564;01_live_animals
Brazil;2009;010119;Horses, live except pure-bred breeding;Re-Import;47500;6290;Number of items;11;01_live_animals
Brazil;2009;010119;Horses, live except pure-bred breeding;Export;1017189;123616;Number of items;278;01_live_animals
Brazil;2009;010119;Horses, live except pure-bred breeding;Import;530313;83820;Number of items;171;01_live_animals
Brazil;2009;010210;Bovine animals, live pure-bred breeding;Export;10436400;1307180;Number of items;4136;01_live_animals
Brazil;2009;010210;Bovine animals, live pure-bred breeding;Import;354007;161698;Number of items;397;01_live_animals
Brazil;2009;010290;Bovine animals, live, except pure-bred breeding;Export;433080729;257772216;Number of items;526090;01_live_animals
Brazil;2009;010290;Bovine animals, live, except pure-bred breeding;Import;11219868;12156040;Number of items;519894;01_live_animals
Brazil;2009;010310;Swine, live pure-bred breeding;Export;295999;51552;Number of items;753;01_live_animals
Brazil;2009;010310;Swine, live pure-bred breeding;Import;239559;9422;Number of items;249;01_live_animals
Brazil;2009;010392;Swine, live except pure-bred breeding > 50 kg;Export;398430;66963;Number of items;671;01_live_animals
Brazil;2009;010410;Sheep, live;Export;354856;200000;Number of items;800;01_live_animals
Brazil;2009;010410;Sheep, live;Import;1026056;1402401;Number of items;132474;01_live_animals
Brazil;2009;010511;Fowls, live domestic < 185 grams;Export;21774294;780532;Number of items;16159942;01_live_animals
Brazil;2009;010511;Fowls, live domestic < 185 grams;Import;10407693;13290;Number of items;204617;01_live_animals
Brazil;2009;010519;Poultry, live except domestic fowls, < 185 grams;Export;124988;3000;Number of items;31600;01_live_animals
Brazil;2009;010600;Animals, live, except farm animals;Export;290924;4227;Number of items;23066;01_live_animals
Brazil;2009;010600;Animals, live, except farm animals;Import;121012;760;Number of items;6558;01_live_animals
Brazil;2008;010111;Horses, live pure-bred breeding;Re-Import;54420;4700;Number of items;10;01_live_animals
Brazil;2008;010111;Horses, live pure-bred breeding;Export;4225258;207590;Number of items;458;01_live_animals
Brazil;2008;010111;Horses, live pure-bred breeding;Import;3361036;294692;Number of items;664;01_live_animals
Brazil;2008;010119;Horses, live except pure-bred breeding;Re-Import;35000;4950;Number of items;11;01_live_animals
Brazil;2008;010119;Horses, live except pure-bred breeding;Export;1719382;193351;Number of items;466;01_live_animals
Brazil;2008;010119;Horses, live except pure-bred breeding;Import;784945;131700;Number of items;281;01_live_animals
Brazil;2008;010210;Bovine animals, live pure-bred breeding;Export;19328614;4095424;Number of items;13465;01_live_animals
Brazil;2008;010210;Bovine animals, live pure-bred breeding;Import;96722;15600;Number of items;33;01_live_animals
Brazil;2008;010290;Bovine animals, live, except pure-bred breeding;Export;370537253;193144870;Number of items;400888;01_live_animals
Brazil;2008;010290;Bovine animals, live, except pure-bred breeding;Import;20619705;17880861;Number of items;69508;01_live_animals
Brazil;2008;010310;Swine, live pure-bred breeding;Export;488691;110986;Number of items;1148;01_live_animals
Brazil;2008;010310;Swine, live pure-bred breeding;Import;385752;41639;Number of items;559;01_live_animals
Brazil;2008;010392;Swine, live except pure-bred breeding > 50 kg;Export;57069;10500;Number of items;154;01_live_animals
Brazil;2008;010410;Sheep, live;Export;902437;167208;Number of items;3200;01_live_animals
Brazil;2008;010410;Sheep, live;Import;678949;519688;Number of items;13157;01_live_animals
Brazil;2008;010420;Goats, live;Export;106192;10600;Number of items;212;01_live_animals
Brazil;2008;010420;Goats, live;Import;9181;240;Number of items;4;01_live_animals
Brazil;2008;010511;Fowls, live domestic < 185 grams;Export;19566416;751534;Number of items;15428373;01_live_animals
Brazil;2008;010511;Fowls, live domestic < 185 grams;Import;6114105;12794;Number of items;208511;01_live_animals
Brazil;2008;010519;Poultry, live except domestic fowls, < 185 grams;Export;260502;1605;Number of items;24740;01_live_animals
Brazil;2008;010600;Animals, live, except farm animals;Export;390079;8350;Number of items;53207;01_live_animals
Brazil;2008;010600;Animals, live, except farm animals;Import;131922;21508;Number of items;4311;01_live_animals
Brazil;2007;010111;Horses, live pure-bred breeding;Re-Import;15000;3300;Number of items;7;01_live_animals
Brazil;2007;010111;Horses, live pure-bred breeding;Export;3139966;238308;Number of items;519;01_live_animals
Brazil;2007;010111;Horses, live pure-bred breeding;Import;2007972;248898;Number of items;551;01_live_animals
Brazil;2007;010119;Horses, live except pure-bred breeding;Re-Import;3200;1900;Number of items;4;01_live_animals
Brazil;2007;010119;Horses, live except pure-bred breeding;Export;446002;133720;Number of items;301;01_live_animals
Brazil;2007;010119;Horses, live except pure-bred breeding;Import;449306;101000;Number of items;228;01_live_animals
Brazil;2007;010210;Bovine animals, live pure-bred breeding;Export;4385426;1900650;Number of items;5684;01_live_animals
Brazil;2007;010210;Bovine animals, live pure-bred breeding;Import;220964;134953;Number of items;312;01_live_animals
Brazil;2007;010290;Bovine animals, live, except pure-bred breeding;Export;260856983;199888037;Number of items;432742;01_live_animals
Brazil;2007;010290;Bovine animals, live, except pure-bred breeding;Import;6009985;4343550;Number of items;9842;01_live_animals
Brazil;2007;010310;Swine, live pure-bred breeding;Export;191170;65520;Number of items;870;01_live_animals
Brazil;2007;010310;Swine, live pure-bred breeding;Import;299870;15579;Number of items;239;01_live_animals
Brazil;2007;010392;Swine, live except pure-bred breeding > 50 kg;Export;507305;142423;Number of items;1711;01_live_animals
Brazil;2007;010410;Sheep, live;Export;25583;4030;Number of items;66;01_live_animals
Brazil;2007;010410;Sheep, live;Import;1032277;1286657;Number of items;37377;01_live_animals
Brazil;2007;010511;Fowls, live domestic < 185 grams;Export;14870217;814843;Number of items;16680537;01_live_animals
Brazil;2007;010511;Fowls, live domestic < 185 grams;Import;546779;1424;Number of items;34880;01_live_animals
Brazil;2007;010519;Poultry, live except domestic fowls, < 185 grams;Export;178760;1387;Number of items;20840;01_live_animals
Brazil;2007;010600;Animals, live, except farm animals;Export;312139;8644;Number of items;443602;01_live_animals
Brazil;2007;010600;Animals, live, except farm animals;Import;149404;2655;Number of items;4943;01_live_animals
Brazil;2006;010119;Horses, live except pure-bred breeding;Import;438998;86810;Number of items;698;01_live_animals
Brazil;2006;010119;Horses, live except pure-bred breeding;Export;321052;97165;Number of items;232;01_live_animals
Brazil;2006;010210;Bovine animals, live pure-bred breeding;Import;328463;198385;Number of items;759;01_live_animals
Brazil;2006;010210;Bovine animals, live pure-bred breeding;Export;1340829;320025;Number of items;1138;01_live_animals
Brazil;2006;010290;Bovine animals, live, except pure-bred breeding;Import;474709;328420;Number of items;830;01_live_animals
Brazil;2006;010290;Bovine animals, live, except pure-bred breeding;Export;72065781;95103802;Number of items;245038;01_live_animals
Brazil;2006;010310;Swine, live pure-bred breeding;Import;305038;9719;Number of items;215;01_live_animals
Brazil;2006;010310;Swine, live pure-bred breeding;Export;137944;26344;Number of items;385;01_live_animals
Brazil;2006;010410;Sheep, live;Import;58978;28580;Number of items;882;01_live_animals
Brazil;2006;010410;Sheep, live;Export;14232;2935;Number of items;56;01_live_animals
Brazil;2006;010420;Goats, live;Import;50210;1780;Number of items;28;01_live_animals
Brazil;2006;010511;Fowls, live domestic < 185 grams;Import;726320;939;Number of items;22960;01_live_animals
Brazil;2006;010511;Fowls, live domestic < 185 grams;Export;9717934;614802;Number of items;12869675;01_live_animals
Brazil;2006;010519;Poultry, live except domestic fowls, < 185 grams;Export;57492;550;Number of items;7860;01_live_animals
Brazil;2006;010600;Animals, live, except farm animals;Import;71120;467;Number of items;5139;01_live_animals
Brazil;2006;010600;Animals, live, except farm animals;Export;594610;25485;Number of items;124139;01_live_animals
Brazil;2005;010119;Horses, live except pure-bred breeding;Import;225818;74174;Number of items;21;01_live_animals
Brazil;2005;010119;Horses, live except pure-bred breeding;Export;678083;105023;Number of items;236;01_live_animals
Brazil;2005;010210;Bovine animals, live pure-bred breeding;Import;66695;40677;Number of items;105;01_live_animals
Brazil;2005;010210;Bovine animals, live pure-bred breeding;Export;1018402;596003;Number of items;1970;01_live_animals
Brazil;2005;010290;Bovine animals, live, except pure-bred breeding;Import;494667;400845;Number of items;1081;01_live_animals
Brazil;2005;010290;Bovine animals, live, except pure-bred breeding;Export;30449265;41663104;Number of items;111235;01_live_animals
Brazil;2005;010310;Swine, live pure-bred breeding;Import;302457;35053;Number of items;770;01_live_animals
Brazil;2005;010310;Swine, live pure-bred breeding;Export;138009;33995;Number of items;340;01_live_animals
Brazil;2005;010391;Swine, live except pure-bred breeding < 50 kg;Import;34154;3200;Number of items;145;01_live_animals
Brazil;2005;010410;Sheep, live;Import;57690;27198;Number of items;777;01_live_animals
Brazil;2005;010410;Sheep, live;Export;92570;28330;Number of items;385;01_live_animals
Brazil;2005;010420;Goats, live;Import;34153;410;Number of items;6;01_live_animals
Brazil;2005;010420;Goats, live;Export;3567;765;Number of items;17;01_live_animals
Brazil;2005;010511;Fowls, live domestic < 185 grams;Import;4509194;12025;Number of items;266704;01_live_animals
Brazil;2005;010511;Fowls, live domestic < 185 grams;Export;8544475;682130;Number of items;14897927;01_live_animals
Brazil;2005;010519;Poultry, live except domestic fowls, < 185 grams;Import;78173;1235;Number of items;16099;01_live_animals
Brazil;2005;010519;Poultry, live except domestic fowls, < 185 grams;Export;55112;684;Number of items;8700;01_live_animals
Brazil;2005;010600;Animals, live, except farm animals;Import;46980;10788;Number of items;3005;01_live_animals
Brazil;2005;010600;Animals, live, except farm animals;Export;833504;8229;Number of items;44320;01_live_animals
Brazil;2004;010119;Horses, live except pure-bred breeding;Import;237759;65623;Number of items;152;01_live_animals
Brazil;2004;010119;Horses, live except pure-bred breeding;Export;623148;105436;Number of items;230;01_live_animals
Brazil;2004;010210;Bovine animals, live pure-bred breeding;Import;3764;3600;Number of items;8;01_live_animals
Brazil;2004;010210;Bovine animals, live pure-bred breeding;Export;3448237;1876758;Number of items;5127;01_live_animals
Brazil;2004;010290;Bovine animals, live, except pure-bred breeding;Import;302970;302100;Number of items;701;01_live_animals
Brazil;2004;010290;Bovine animals, live, except pure-bred breeding;Export;3890729;5063971;Number of items;10374;01_live_animals
Brazil;2004;010310;Swine, live pure-bred breeding;Import;99214;6410;Number of items;124;01_live_animals
Brazil;2004;010310;Swine, live pure-bred breeding;Export;178385;37990;Number of items;557;01_live_animals
Brazil;2004;010410;Sheep, live;Import;100174;19860;Number of items;318;01_live_animals
Brazil;2004;010420;Goats, live;Import;56479;3100;Number of items;58;01_live_animals
Brazil;2004;010511;Fowls, live domestic < 185 grams;Import;3652296;10343;Number of items;237778;01_live_animals
Brazil;2004;010511;Fowls, live domestic < 185 grams;Export;8929245;355857;Number of items;7791499;01_live_animals
Brazil;2004;010519;Poultry, live except domestic fowls, < 185 grams;Import;84142;1784;Number of items;26571;01_live_animals
Brazil;2004;010519;Poultry, live except domestic fowls, < 185 grams;Export;67710;826;Number of items;9720;01_live_animals
Brazil;2004;010600;Animals, live, except farm animals;Import;110207;2049;Number of items;3514;01_live_animals
Brazil;2004;010600;Animals, live, except farm animals;Export;546073;37807;Number of items;781487;01_live_animals
Brazil;2003;010119;Horses, live except pure-bred breeding;Import;111600;47570;Number of items;140;01_live_animals
Brazil;2003;010119;Horses, live except pure-bred breeding;Export;236861;114920;Number of items;318;01_live_animals
Brazil;2003;010210;Bovine animals, live pure-bred breeding;Import;1446338;183032;Number of items;476;01_live_animals
Brazil;2003;010210;Bovine animals, live pure-bred breeding;Export;487825;110810;Number of items;278;01_live_animals
Brazil;2003;010290;Bovine animals, live, except pure-bred breeding;Export;868377;1284972;Number of items;3411;01_live_animals
Brazil;2003;010310;Swine, live pure-bred breeding;Import;167939;44024;Number of items;652;01_live_animals
Brazil;2003;010310;Swine, live pure-bred breeding;Export;48221;19740;Number of items;194;01_live_animals
Brazil;2003;010410;Sheep, live;Import;64629;2890;Number of items;49;01_live_animals
Brazil;2003;010420;Goats, live;Import;14305;1500;Number of items;40;01_live_animals
Brazil;2003;010511;Fowls, live domestic < 185 grams;Import;6669358;31037;Number of items;557307;01_live_animals
Brazil;2003;010511;Fowls, live domestic < 185 grams;Export;8035457;288325;Number of items;5946526;01_live_animals
Brazil;2003;010519;Poultry, live except domestic fowls, < 185 grams;Import;52380;1642;Number of items;22294;01_live_animals
Brazil;2003;010519;Poultry, live except domestic fowls, < 185 grams;Export;190;10;Number of items;101;01_live_animals
Brazil;2003;010600;Animals, live, except farm animals;Import;54901;771;Number of items;2380;01_live_animals
Brazil;2003;010600;Animals, live, except farm animals;Export;410839;86825;Number of items;682618;01_live_animals
Brazil;2002;010119;Horses, live except pure-bred breeding;Import;147500;64570;Number of items;147;01_live_animals
Brazil;2002;010119;Horses, live except pure-bred breeding;Export;99959;325920;Number of items;89;01_live_animals
Brazil;2002;010210;Bovine animals, live pure-bred breeding;Import;818412;149028;Number of items;283;01_live_animals
Brazil;2002;010210;Bovine animals, live pure-bred breeding;Export;610744;283852;Number of items;788;01_live_animals
Brazil;2002;010290;Bovine animals, live, except pure-bred breeding;Import;10912128;18976745;Number of items;38267;01_live_animals
Brazil;2002;010290;Bovine animals, live, except pure-bred breeding;Export;72690;94197;Number of items;246;01_live_animals
Brazil;2002;010310;Swine, live pure-bred breeding;Import;487460;103075;Number of items;1368;01_live_animals
Brazil;2002;010310;Swine, live pure-bred breeding;Export;156475;77980;Number of items;845;01_live_animals
Brazil;2002;010392;Swine, live except pure-bred breeding > 50 kg;Export;36720;10775;Number of items;216;01_live_animals
Brazil;2002;010410;Sheep, live;Import;6515;495;Number of items;4;01_live_animals
Brazil;2002;010420;Goats, live;Import;119275;6125;Number of items;150;01_live_animals
Brazil;2002;010511;Fowls, live domestic < 185 grams;Import;14527083;81987;Number of items;1335180;01_live_animals
Brazil;2002;010511;Fowls, live domestic < 185 grams;Export;2836540;285073;Number of items;6003851;01_live_animals
Brazil;2002;010519;Poultry, live except domestic fowls, < 185 grams;Import;579144;2667;Number of items;35192;01_live_animals
Brazil;2002;010519;Poultry, live except domestic fowls, < 185 grams;Export;946;40;Number of items;443;01_live_animals
Brazil;2002;010600;Animals, live, except farm animals;Import;1444985;21544;Number of items;20170;01_live_animals
Brazil;2002;010600;Animals, live, except farm animals;Export;341161;117875;Number of items;940408;01_live_animals
Brazil;2001;010111;Horses, live pure-bred breeding;Import;564309;109881;Number of items;245;01_live_animals
Brazil;2001;010111;Horses, live pure-bred breeding;Export;990540;148874;Number of items;323;01_live_animals
Brazil;2001;010111;Horses, live pure-bred breeding;Re-Import;9000;1450;Number of items;3;01_live_animals
Brazil;2001;010119;Horses, live except pure-bred breeding;Import;181778;47997;Number of items;103;01_live_animals
Brazil;2001;010119;Horses, live except pure-bred breeding;Export;76922;120247;Number of items;418;01_live_animals
Brazil;2001;010119;Horses, live except pure-bred breeding;Re-Import;1500;500;Number of items;1;01_live_animals
Brazil;2001;010120;Asses, mules and hinnies, live;Import;2369;1000;Number of items;4;01_live_animals
Brazil;2001;010120;Asses, mules and hinnies, live;Export;2300;286;Number of items;6;01_live_animals
Brazil;2001;010210;Bovine animals, live pure-bred breeding;Import;1017836;224080;Number of items;589;01_live_animals
Brazil;2001;010210;Bovine animals, live pure-bred breeding;Export;174495;65970;Number of items;150;01_live_animals
Brazil;2001;010290;Bovine animals, live, except pure-bred breeding;Import;3530060;4366005;Number of items;10417;01_live_animals
Brazil;2001;010290;Bovine animals, live, except pure-bred breeding;Export;38100;52870;Number of items;144;01_live_animals
Brazil;2001;010310;Swine, live pure-bred breeding;Import;94235;2100;Number of items;35;01_live_animals
Brazil;2001;010310;Swine, live pure-bred breeding;Export;183328;26950;Number of items;539;01_live_animals
Brazil;2001;010410;Sheep, live;Import;529756;1125591;Number of items;29690;01_live_animals
Brazil;2001;010420;Goats, live;Import;6251;420;Number of items;14;01_live_animals
Brazil;2001;010511;Fowls, live domestic < 185 grams;Import;12726231;87306;Number of items;1646570;01_live_animals
Brazil;2001;010511;Fowls, live domestic < 185 grams;Export;3146789;408237;Number of items;8786880;01_live_animals
Brazil;2001;010519;Poultry, live except domestic fowls, < 185 grams;Import;32462;1081;Number of items;16014;01_live_animals
Brazil;2001;010519;Poultry, live except domestic fowls, < 185 grams;Export;449;29;Number of items;175;01_live_animals
Brazil;2001;010599;Poultry, live except domestic fowls, > 185 grams;Import;4693;105;Number of items;70;01_live_animals
Brazil;2001;010600;Animals, live, except farm animals;Import;1478411;174334;Number of items;19334;01_live_animals
Brazil;2001;010600;Animals, live, except farm animals;Export;303530;79288;Number of items;606841;01_live_animals
Brazil;2000;010111;Horses, live pure-bred breeding;Import;473110;76648;Number of items;167;01_live_animals
Brazil;2000;010111;Horses, live pure-bred breeding;Export;1469229;126460;Number of items;284;01_live_animals
Brazil;2000;010111;Horses, live pure-bred breeding;Re-Import;6500;950;Number of items;2;01_live_animals
Brazil;2000;010119;Horses, live except pure-bred breeding;Import;156463;51984;Number of items;108;01_live_animals
Brazil;2000;010119;Horses, live except pure-bred breeding;Export;77197;22180;Number of items;48;01_live_animals
Brazil;2000;010119;Horses, live except pure-bred breeding;Re-Import;2000;400;Number of items;1;01_live_animals
Brazil;2000;010120;Asses, mules and hinnies, live;Export;1653;400;Number of items;1;01_live_animals
Brazil;2000;010210;Bovine animals, live pure-bred breeding;Import;1518425;920589;Number of items;2130;01_live_animals
Brazil;2000;010210;Bovine animals, live pure-bred breeding;Export;232535;118550;Number of items;279;01_live_animals
Brazil;2000;010290;Bovine animals, live, except pure-bred breeding;Import;15629457;22448654;Number of items;51471;01_live_animals
Brazil;2000;010310;Swine, live pure-bred breeding;Import;75471;10200;Number of items;288;01_live_animals
Brazil;2000;010410;Sheep, live;Import;2988710;6250236;Number of items;175427;01_live_animals
Brazil;2000;010420;Goats, live;Import;449623;19059;Number of items;394;01_live_animals
Brazil;2000;010511;Fowls, live domestic < 185 grams;Import;13221842;88990;Number of items;1764135;01_live_animals
Brazil;2000;010511;Fowls, live domestic < 185 grams;Export;3687108;433860;Number of items;9632998;01_live_animals
Brazil;2000;010519;Poultry, live except domestic fowls, < 185 grams;Import;48441;538;Number of items;9229;01_live_animals
Brazil;2000;010599;Poultry, live except domestic fowls, > 185 grams;Import;1447;39;Number of items;540;01_live_animals
Brazil;2000;010600;Animals, live, except farm animals;Import;1000731;178999;Number of items;25960;01_live_animals
Brazil;2000;010600;Animals, live, except farm animals;Export;218790;42805;Number of items;338245;01_live_animals
Brazil;1999;010111;Horses, live pure-bred breeding;Import;757138;105284;Weight in kilograms;105284;01_live_animals
Brazil;1999;010111;Horses, live pure-bred breeding;Export;2178197;101501;Weight in kilograms;101501;01_live_animals
Brazil;1999;010119;Horses, live except pure-bred breeding;Import;395360;42272;Weight in kilograms;42272;01_live_animals
Brazil;1999;010119;Horses, live except pure-bred breeding;Export;98668;26147;Weight in kilograms;26147;01_live_animals
Brazil;1999;010210;Bovine animals, live pure-bred breeding;Import;2133702;583713;Weight in kilograms;583713;01_live_animals
Brazil;1999;010210;Bovine animals, live pure-bred breeding;Export;479355;336281;Weight in kilograms;336281;01_live_animals
Brazil;1999;010290;Bovine animals, live, except pure-bred breeding;Import;15276082;19367529;Weight in kilograms;19367529;01_live_animals
Brazil;1999;010290;Bovine animals, live, except pure-bred breeding;Export;526695;924960;Weight in kilograms;924960;01_live_animals
Brazil;1999;010310;Swine, live pure-bred breeding;Import;702387;34625;Weight in kilograms;34625;01_live_animals
Brazil;1999;010310;Swine, live pure-bred breeding;Export;81703;11250;Weight in kilograms;11250;01_live_animals
Brazil;1999;010410;Sheep, live;Import;1903148;4056125;Weight in kilograms;4056125;01_live_animals
Brazil;1999;010410;Sheep, live;Export;50412;15687;Weight in kilograms;15687;01_live_animals
Brazil;1999;010420;Goats, live;Import;580069;13562;Weight in kilograms;13562;01_live_animals
Brazil;1999;010420;Goats, live;Export;12145;2284;Weight in kilograms;2284;01_live_animals
Brazil;1999;010511;Fowls, live domestic < 185 grams;Import;14916095;101611;Weight in kilograms;101611;01_live_animals
Brazil;1999;010511;Fowls, live domestic < 185 grams;Export;4189892;459074;Weight in kilograms;459074;01_live_animals
Brazil;1999;010519;Poultry, live except domestic fowls, < 185 grams;Import;444530;5539;Weight in kilograms;5539;01_live_animals
Brazil;1999;010600;Animals, live, except farm animals;Import;339135;15581;Weight in kilograms;15581;01_live_animals
Brazil;1999;010600;Animals, live, except farm animals;Export;159463;22799;Weight in kilograms;22799;01_live_animals
Brazil;1998;010111;Horses, live pure-bred breeding;Import;1011766;116674;Weight in kilograms;116674;01_live_animals
Brazil;1998;010111;Horses, live pure-bred breeding;Export;611771;87063;Weight in kilograms;87063;01_live_animals
Brazil;1998;010119;Horses, live except pure-bred breeding;Import;599683;69034;Weight in kilograms;69034;01_live_animals
Brazil;1998;010119;Horses, live except pure-bred breeding;Export;104115;14712;Weight in kilograms;14712;01_live_animals
Brazil;1998;010210;Bovine animals, live pure-bred breeding;Import;3669641;793280;Weight in kilograms;793280;01_live_animals
Brazil;1998;010210;Bovine animals, live pure-bred breeding;Export;385197;141080;Weight in kilograms;141080;01_live_animals
Brazil;1998;010290;Bovine animals, live, except pure-bred breeding;Import;41843860;42669344;Weight in kilograms;42669344;01_live_animals
Brazil;1998;010290;Bovine animals, live, except pure-bred breeding;Export;719322;791288;Weight in kilograms;791288;01_live_animals
Brazil;1998;010310;Swine, live pure-bred breeding;Import;1106195;39644;Weight in kilograms;39644;01_live_animals
Brazil;1998;010310;Swine, live pure-bred breeding;Export;27949;6750;Weight in kilograms;6750;01_live_animals
Brazil;1998;010410;Sheep, live;Import;3186805;5020878;Weight in kilograms;5020878;01_live_animals
Brazil;1998;010420;Goats, live;Import;273337;8999;Weight in kilograms;8999;01_live_animals
Brazil;1998;010511;Fowls, live domestic < 185 grams;Import;15435327;95835;Weight in kilograms;95835;01_live_animals
Brazil;1998;010511;Fowls, live domestic < 185 grams;Export;5143000;547220;Weight in kilograms;547220;01_live_animals
Brazil;1998;010519;Poultry, live except domestic fowls, < 185 grams;Import;182435;3644;Weight in kilograms;3644;01_live_animals
Brazil;1998;010599;Poultry, live except domestic fowls, > 185 grams;Import;5496;30;Weight in kilograms;30;01_live_animals
Brazil;1998;010600;Animals, live, except farm animals;Import;384688;14167;Weight in kilograms;14167;01_live_animals
Brazil;1998;010600;Animals, live, except farm animals;Export;192507;39581;Weight in kilograms;39581;01_live_animals
Brazil;1997;010111;Horses, live pure-bred breeding;Import;1500983;119142;Weight in kilograms;119142;01_live_animals
Brazil;1997;010111;Horses, live pure-bred breeding;Export;642159;75237;Weight in kilograms;75237;01_live_animals
Brazil;1997;010119;Horses, live except pure-bred breeding;Import;811940;101624;Weight in kilograms;101624;01_live_animals
